Protocol Name, Long Protocol Name, Attribute Name, Full Attribute Name, Attribute Type, Attribute Description
http, HyperText Transfer Protocol, mime_type, mime_typeQ_PROTO_HTTP, bytes, "Content type of the request or the web page."
http, HyperText Transfer Protocol, file_type, file_typeQ_PROTO_HTTP, bytes, "Received or sent file content type (prefix-based pattern recognition) exchanged using this protocol."
http, HyperText Transfer Protocol, content_disposition, content_dispositionQ_PROTO_HTTP, bytes, "Information related to the disposition of the content present on the web page."
http, HyperText Transfer Protocol, forward_addr, forward_addrQ_PROTO_HTTP, string, "IPv4 DNS address to which the client is redirected. This is the http header X-Forwarded-for."
http, HyperText Transfer Protocol, forward_redline, forward_redlineQ_PROTO_HTTP, string, "IPv4 address found in the x-forward-redline"
http, HyperText Transfer Protocol, method, methodQ_PROTO_HTTP, bytes, "HTTP command sent by the client."
http, HyperText Transfer Protocol, proxy_auth, proxy_authQ_PROTO_HTTP, bytes, "Authentication type on the proxy."
http, HyperText Transfer Protocol, proxy_login, proxy_loginQ_PROTO_HTTP, bytes, "Login used for proxy authentication."
http, HyperText Transfer Protocol, proxy_realm, proxy_realmQ_PROTO_HTTP, bytes, "Parameter used for proxy authentication."
http, HyperText Transfer Protocol, smb_client, smb_clientQ_PROTO_HTTP, bytes, "Name of the computer during NTLM authentication (Windows environment)."
http, HyperText Transfer Protocol, version, versionQ_PROTO_HTTP, bytes, "Protocol version."
http, HyperText Transfer Protocol, server_agent, server_agentQ_PROTO_HTTP, bytes, "Name of the server software."
http, HyperText Transfer Protocol, rtt, rttQ_PROTO_HTTP, string, "Server response time, calculated between the HTTP Request, and the client acknowledgement of the first non-empty HTTP Response packet."
http, HyperText Transfer Protocol, directory, directoryQ_PROTO_HTTP, bytes, "Directory of the accessed web page."
http, HyperText Transfer Protocol, cookie, cookieQ_PROTO_HTTP, bytes, "Raw value of the HTTP Cookie header line, containing the HTTP request cookies."
http, HyperText Transfer Protocol, code, codeQ_PROTO_HTTP, uint32, "Return code sent by the server."
http, HyperText Transfer Protocol, content_len, content_lenQ_PROTO_HTTP, uint64, "Contains the content length of the HTTP request/response."
http, HyperText Transfer Protocol, x_content_urn, x_content_urnQ_PROTO_HTTP, bytes, "Contains the different hashes of downloaded file (used by Gnutella)."
http, HyperText Transfer Protocol, filename, filenameQ_PROTO_HTTP, bytes, "Name of the transferred file."
http, HyperText Transfer Protocol, content, contentQ_PROTO_HTTP, buffer, "Message content."
http, HyperText Transfer Protocol, content_range, content_rangeQ_PROTO_HTTP, bytes, "Contains information about the size and offset of downloaded file (used by Gnutella)."
http, HyperText Transfer Protocol, charset, charsetQ_PROTO_HTTP, bytes, "Contains the name of the used charset."
http, HyperText Transfer Protocol, wap_profile, wap_profileQ_PROTO_HTTP, bytes, "url link that contains the specification of the used handset."
http, HyperText Transfer Protocol, header_raw, header_rawQ_PROTO_HTTP, bytes, "One HTTP header line (field and value)."
http, HyperText Transfer Protocol, header_name, header_nameQ_PROTO_HTTP, bytes, "One HTTP header line (field)."
http, HyperText Transfer Protocol, header_value, header_valueQ_PROTO_HTTP, bytes, "One HTTP header line (value)."
http, HyperText Transfer Protocol, header_end_offset, header_end_offsetQ_PROTO_HTTP, uint32, "Offset to the first byte after the last HTTP Header-line (\\r\\n included). This is an offset to the '\\r' character of the second carriage return."
http, HyperText Transfer Protocol, header_statusline, header_statuslineQ_PROTO_HTTP, bytes, "The status line, just before the header lines."
http, HyperText Transfer Protocol, auth_username, auth_usernameQ_PROTO_HTTP, bytes, "Login used in the HTTP Authorization request extension for authentication. The supported authentication methods are Basic and Digest."
http, HyperText Transfer Protocol, auth_password, auth_passwordQ_PROTO_HTTP, bytes, "Password used in the HTTP request Authorization extension. The only supported authentication method for password extraction is Basic."
http, HyperText Transfer Protocol, mime_type_main, mime_type_mainQ_PROTO_HTTP, bytes, "Primary part of the MIME type."
http, HyperText Transfer Protocol, mime_type_sub, mime_type_subQ_PROTO_HTTP, bytes, "Second part of the MIME type."
http, HyperText Transfer Protocol, part_header_name, part_header_nameQ_PROTO_HTTP, bytes, "Name of a header line. Extracted only if content-type is multipart"
http, HyperText Transfer Protocol, part_header_value, part_header_valueQ_PROTO_HTTP, bytes, "Value of a header line. Extracted only if content-type is multipart"
http, HyperText Transfer Protocol, part_name, part_nameQ_PROTO_HTTP, bytes, "Name of uploaded data or field. Extracted only if content-type is multipart"
http, HyperText Transfer Protocol, part_filename, part_filenameQ_PROTO_HTTP, bytes, "Name of uploaded file. Extracted only if content-type is multipart"
http, HyperText Transfer Protocol, uri_param_name, uri_param_nameQ_PROTO_HTTP, bytes, "URL parameter name (without URL decoding)."
http, HyperText Transfer Protocol, uri_param_value, uri_param_valueQ_PROTO_HTTP, bytes, "URL parameter value (without URL decoding)."
http, HyperText Transfer Protocol, uri_raw, uri_rawQ_PROTO_HTTP, bytes, "Complete name (scheme/authority + path + request) of a web resource."
http, HyperText Transfer Protocol, uri_raw_path, uri_raw_pathQ_PROTO_HTTP, bytes, "Complete name (scheme/authority + path) of a web resource without query parameters."
http, HyperText Transfer Protocol, index, indexQ_PROTO_HTTP, uint32, "Identifier of the request and response in a HTTP flow."
http, HyperText Transfer Protocol, response_ts, response_tsQ_PROTO_HTTP, string, "Timestamp of the first packet of a HTTP response."
http, HyperText Transfer Protocol, request_ts, request_tsQ_PROTO_HTTP, string, "Timestamp of the first packet of a HTTP query."
http, HyperText Transfer Protocol, connection_header, connection_headerQ_PROTO_HTTP, bytes, "Options in the content of Connection:"
http, HyperText Transfer Protocol, upgrade_header, upgrade_headerQ_PROTO_HTTP, bytes, "Protocoles in the content of Upgrade:"
http, HyperText Transfer Protocol, request_size, request_sizeQ_PROTO_HTTP, uint64, "Contains the total length in bytes of the request or the response (including HTTP headers). This attribute is computed at the end of the request or response."
http, HyperText Transfer Protocol, dechunk_size, dechunk_sizeQ_PROTO_HTTP, uint32, "Contains length of dechunked data."
http, HyperText Transfer Protocol, decompress_size, decompress_sizeQ_PROTO_HTTP, uint32, "Contains length of decompressed data."
http, HyperText Transfer Protocol, content_encoding, content_encodingQ_PROTO_HTTP, bytes, "Contains content encoding format."
http, HyperText Transfer Protocol, accept_encoding, accept_encodingQ_PROTO_HTTP, bytes, "Contains the accepted encodings."
http, HyperText Transfer Protocol, accept_language, accept_languageQ_PROTO_HTTP, bytes, "Contains the languages accepted by the browser (ACCEPT-LANGUAGE HTTP header)."
http, HyperText Transfer Protocol, content_language, content_languageQ_PROTO_HTTP, bytes, "Contains the content languages (CONTENT-LANGUAGE HTTP header)."
http, HyperText Transfer Protocol, pragma, pragmaQ_PROTO_HTTP, bytes, "Contains the current request/response chain pragmas (PRAGMA HTTP header)."
http, HyperText Transfer Protocol, cache_control, cache_controlQ_PROTO_HTTP, bytes, "Contains the current request/response chain cache-control directives (CACHE-CONTROL HTTP header)."
http, HyperText Transfer Protocol, date, dateQ_PROTO_HTTP, bytes, "Contains the date of the response (DATE HTTP header)."
http, HyperText Transfer Protocol, expires, expiresQ_PROTO_HTTP, bytes, "Contains the expiration date of the response (EXPIRES HTTP header)."
http, HyperText Transfer Protocol, age, ageQ_PROTO_HTTP, bytes, "Contains the sender's estimate of the amount of time since the response was generated at the origin server (AGE HTTP header)."
http, HyperText Transfer Protocol, etag, etagQ_PROTO_HTTP, bytes, "Contains the current value of the entity tag for the requested variant (ETAG HTTP header)."
http, HyperText Transfer Protocol, set_cookie, set_cookieQ_PROTO_HTTP, bytes, "Contains a cookie stored by the server (SET-COOKIE HTTP header)."
http, HyperText Transfer Protocol, image_type, image_typeQ_PROTO_HTTP, bytes, "File format."
http, HyperText Transfer Protocol, image_width, image_widthQ_PROTO_HTTP, uint32, "Width of the video in pixels."
http, HyperText Transfer Protocol, image_height, image_heightQ_PROTO_HTTP, uint32, "Height of the video in pixels."
http, HyperText Transfer Protocol, video_type, video_typeQ_PROTO_HTTP, bytes, "File format."
http, HyperText Transfer Protocol, video_brand, video_brandQ_PROTO_HTTP, bytes, "Normalized video format specification identifier."
http, HyperText Transfer Protocol, video_duration, video_durationQ_PROTO_HTTP, uint32, "Duration of the video in seconds."
http, HyperText Transfer Protocol, video_width, video_widthQ_PROTO_HTTP, uint32, "Width of the video in pixels."
http, HyperText Transfer Protocol, video_height, video_heightQ_PROTO_HTTP, uint32, "Height of the video in pixels."
http, HyperText Transfer Protocol, video_datarate, video_datarateQ_PROTO_HTTP, uint32, "Video bitrate in kilobits per second."
http, HyperText Transfer Protocol, video_avgdatarate, video_avgdatarateQ_PROTO_HTTP, uint32, "Average video bitrate in kilobits per second."
http, HyperText Transfer Protocol, audio_datarate, audio_datarateQ_PROTO_HTTP, uint32, "Audio bitrate in kilobits per second."
http, HyperText Transfer Protocol, video_framerate, video_framerateQ_PROTO_HTTP, uint32, "Number of frames per second."
http, HyperText Transfer Protocol, start_time, start_timeQ_PROTO_HTTP, uint32, "Start date of the call."
http, HyperText Transfer Protocol, video_url, video_urlQ_PROTO_HTTP, bytes, "URL of the binary video file referenced by the current metadata."
http, HyperText Transfer Protocol, total_datarate, total_datarateQ_PROTO_HTTP, uint32, "Sum of video and audio datarates."
http, HyperText Transfer Protocol, ntlm_domain, ntlm_domainQ_PROTO_HTTP, bytes, "Domain"
http, HyperText Transfer Protocol, ntlm_user, ntlm_userQ_PROTO_HTTP, bytes, "User"
http, HyperText Transfer Protocol, ntlm_workstation, ntlm_workstationQ_PROTO_HTTP, bytes, "Workstation"
http, HyperText Transfer Protocol, uri_decoded, uri_decodedQ_PROTO_HTTP, bytes, "Normalized and decoded URL form (path + request) of a web resource, including UNRESERVED percent-encoded characters, '+' characters decoding, dot-segments decoding ('/./', '/../', '//'), and trailing '?' character removal."
http, HyperText Transfer Protocol, uri_get_decoded, uri_get_decodedQ_PROTO_HTTP, bytes, "Normalized and decoded URL form (path + request) of an HTTP GET request to a web resource, including UNRESERVED percent-encoded characters, '+' characters decoding, dot-segments decoding ('/./', '/../', '//'), and trailing '?' character removal."
http, HyperText Transfer Protocol, uri_post_decoded, uri_post_decodedQ_PROTO_HTTP, bytes, "Normalized and decoded URL form (path + request) of an HTTP POST request to a web resource, including UNRESERVED percent-encoded characters, '+' characters decoding, dot-segments decoding ('/./', '/../', '//'), and trailing '?' character removal."
http, HyperText Transfer Protocol, uri_path_decoded, uri_path_decodedQ_PROTO_HTTP, bytes, "Normalized and decoded URL path of a web resource, without query parameters, including UNRESERVED percent-encoded characters, '+' characters decoding, dot-segments decoding ('/./', '/../', '//'), and trailing '?' character removal."
http, HyperText Transfer Protocol, post_variable_decoded, post_variable_decodedQ_PROTO_HTTP, bytes, "Extracts the 'name/value' metadata from each web-form CGI parameter found in a POST HTTP Request. The name and value strings are normalized, including UNRESERVED percent-encoded characters, '+' characters decoding, dot-segments decoding ('/./', '/../', '//'), and trailing '?' character removal. The parameters are extracted from the URL of the request, and/or from the 'x-www-form-urlencoded' POST data."
http, HyperText Transfer Protocol, uri_unicode_normalized, uri_unicode_normalizedQ_PROTO_HTTP, bytes, "UTF-8 normalized URL according to Unicode (http://unicode.org/reports/tr15/) (after decoding of unreserved percent-encoded characters and '+')."
http, HyperText Transfer Protocol, last_modified, last_modifiedQ_PROTO_HTTP, bytes, "Contains the date and time at which the origin server believes the variant was last modified."
hulu, Hulu, video_datarate, video_datarateQ_PROTO_HULU, bytes, "Video bitrate in kilobits per second."
iax, Inter Asterisk eXchange, packet_type, packet_typeQ_PROTO_IAX, bytes, "Packet type."
iax, Inter Asterisk eXchange, trunk_timestamp, trunk_timestampQ_PROTO_IAX, uint32, "Timestamp (in ms) after the start of this call, indicating the time at which this trunk packet was transmitted."
iax, Inter Asterisk eXchange, trunk_call_data_offset, trunk_call_data_offsetQ_PROTO_IAX, uint32, "Trunk call data offset in bytes in the UDP Stream."
iax, Inter Asterisk eXchange, message_name, message_nameQ_PROTO_IAX, bytes, "For full IAX2 frames, message_name is the name of a frame."
iax, Inter Asterisk eXchange, subclass_name, subclass_nameQ_PROTO_IAX, bytes, "The command string for a message_name"
iax, Inter Asterisk eXchange, element_name, element_nameQ_PROTO_IAX, bytes, "Name of the information coming from a packet of type Full"
ica, Independant Computing Architecture (Citrix), application, applicationQ_PROTO_ICA, bytes, "Application name used by the client."
ica, Independant Computing Architecture (Citrix), login_info, login_infoQ_PROTO_ICA, bytes, "Login information for the given connection (host, username, network domain)."
ica, Independant Computing Architecture (Citrix), service, serviceQ_PROTO_ICA, bytes, "Current service identification string."
icap, Internet Content Adaptation Protocol, x_client_ip_respmod_req, x_client_ip_respmod_reqQ_PROTO_ICAP, bytes, "The IP source address of the encapsulated HTTP request, when using the X-Client-IP ICAP header extension (draft-stecher-icap-subid-00)."
icap, Internet Content Adaptation Protocol, referer_respmod_req, referer_respmod_reqQ_PROTO_ICAP, bytes, "The HTTP referer embedded in the ICAP RESPMOD request (see http)."
icap, Internet Content Adaptation Protocol, content_type_respmod_req, content_type_respmod_reqQ_PROTO_ICAP, bytes, "The HTTP content_type embedded in the http response part of the ICAP RESPMOD request (see http)."
icap, Internet Content Adaptation Protocol, user_agent_respmod_req, user_agent_respmod_reqQ_PROTO_ICAP, bytes, "The HTTP user_agent embedded in the ICAP RESPMOD request (see http)."
icap, Internet Content Adaptation Protocol, host_respmod_req, host_respmod_reqQ_PROTO_ICAP, bytes, "The HTTP host embedded in the ICAP RESPMOD request (see http)."
icap, Internet Content Adaptation Protocol, uri_respmod_req, uri_respmod_reqQ_PROTO_ICAP, bytes, "The HTTP uri embedded in the ICAP RESPMOD request (see http)."
icap, Internet Content Adaptation Protocol, method_respmod_req, method_respmod_reqQ_PROTO_ICAP, bytes, "The HTTP method embedded in the ICAP RESPMOD request (see http)."
icap, Internet Content Adaptation Protocol, code_respmod_req, code_respmod_reqQ_PROTO_ICAP, uint32, "The HTTP code embedded in the ICAP RESPMOD request (see http)."
icloud, iCloud (Apple), service, serviceQ_PROTO_ICLOUD, bytes, "Current service identification string."
icmp, Internet Control Message Protocol, rtt, rttQ_PROTO_ICMP, string, "Response time of a ping command."
icmp6, Internet Control Message Protocol for IP6, rtt, rttQ_PROTO_ICMP6, string, "Response time of a ping command."
icmp6, Internet Control Message Protocol for IP6, link_layer_addr_type, link_layer_addr_typeQ_PROTO_ICMP6, uint32, "Type of link-layer address (source or target)."
icmp6, Internet Control Message Protocol for IP6, link_layer_mac_addr, link_layer_mac_addrQ_PROTO_ICMP6, string, "Link-layer address in MAC format (if applicable)."
icmp6, Internet Control Message Protocol for IP6, link_layer_eui64_addr, link_layer_eui64_addrQ_PROTO_ICMP6, uint64, "Link-layer address in EUI64 format (if applicable)."
ident, Identification Protocol, server_port, server_portQ_PROTO_IDENT, uint32, "TCP server's port"
ident, Identification Protocol, client_port, client_portQ_PROTO_IDENT, uint32, "TCP client's port"
igmp, Internet Group Management Protocol, version, versionQ_PROTO_IGMP, uint32, "Protocol version."
igmp, Internet Group Management Protocol, address, addressQ_PROTO_IGMP, string, "Multicast address."
igmp, Internet Group Management Protocol, record_maddress, record_maddressQ_PROTO_IGMP, string, "The multicast address in this record"
imap, Internet Message Access Protocol version 4, end, endQ_PROTO_IMAP, Void, "Indicates the end of a top level event."
imap, Internet Message Access Protocol version 4, request, requestQ_PROTO_IMAP, bool, "Parent entry, empty, for client request and server response."
imap, Internet Message Access Protocol version 4, index, indexQ_PROTO_IMAP, bytes, "Identifier of the request and response in a flow."
imap, Internet Message Access Protocol version 4, method, methodQ_PROTO_IMAP, bytes, "Command sent by the client"
